Date,TATAMOTORS.NS,HAL.NS,KPITTECH.NS,IDBI.NS,TATAPOWER.NS,SBIN.NS,PIDILITIND.NS,POLYCAB.NS,DMART.NS,INFY.NS
2019-09-06 00:00:00+05:30,120.50141906738281,289.452392578125,99.27766418457031,26.920637130737305,54.484920501708984,257.8538818359375,1342.788818359375,590.3392333984375,1529.699951171875,745.1607055664062
2019-09-09 00:00:00+05:30,121.14739990234375,303.056640625,99.42329406738281,27.065631866455078,56.54448318481445,261.6659240722656,1345.284423828125,602.5286865234375,1568.800048828125,735.3600463867188
2019-09-11 00:00:00+05:30,133.5205535888672,299.5105285644531,96.36486053466797,27.355619430541992,57.293418884277344,268.4899597167969,1345.4801025390625,603.5485229492188,1571.050048828125,727.3775024414062
2019-09-12 00:00:00+05:30,127.16004180908203,294.86834716796875,94.6171875,27.307289123535156,59.82107162475586,270.1841735839844,1342.1038818359375,605.1510620117188,1568.25,724.0958862304688
2019-09-13 00:00:00+05:30,128.75018310546875,303.3146057128906,94.85993194580078,27.88726806640625,60.19553756713867,274.56097412109375,1348.0245361328125,614.3296508789062,1569.550048828125,735.5372924804688
2019-09-16 00:00:00+05:30,127.80603790283203,313.93157958984375,95.78230285644531,27.307289123535156,60.289161682128906,267.9722900390625,1330.067138671875,617.437744140625,1596.25,734.1181640625
2019-09-17 00:00:00+05:30,121.24678039550781,310.7723083496094,93.30643463134766,26.727312088012695,59.86787796020508,257.8538818359375,1294.0054931640625,613.3584594726562,1603.050048828125,737.2669067382812
2019-09-18 00:00:00+05:30,120.99832916259766,313.7381896972656,92.48114776611328,26.872303009033203,59.96149826049805,263.9249267578125,1281.72412109375,614.9611206054688,1646.9000244140625,736.0250854492188
2019-09-19 00:00:00+05:30,123.4332046508789,320.6155700683594,92.18984985351562,26.292327880859375,60.6168098449707,257.947998046875,1266.8494873046875,603.1599731445312,1619.3499755859375,727.90966796875
2019-09-20 00:00:00+05:30,132.4273223876953,324.9998779296875,89.03433227539062,27.790603637695312,62.7700080871582,283.9734191894531,1378.605712890625,623.7994995117188,1761.199951171875,713.9847412109375
2019-09-23 00:00:00+05:30,127.11036682128906,324.57000732421875,92.38404846191406,29.917190551757812,62.91041946411133,295.3154296875,1449.6522216796875,670.8092041015625,1917.0,677.9307861328125
2019-09-24 00:00:00+05:30,130.09182739257812,319.7558898925781,92.04421997070312,32.96207046508789,62.1614875793457,284.820556640625,1425.6275634765625,665.8556518554688,1880.25,704.2727661132812
2019-09-25 00:00:00+05:30,122.2903060913086,320.6370544433594,91.8985824584961,35.668636322021484,59.727455139160156,263.7837219238281,1407.914794921875,660.6593017578125,1902.199951171875,703.0311889648438
2019-09-26 00:00:00+05:30,123.7313461303711,320.7015380859375,92.5782470703125,34.50868225097656,59.58702850341797,265.28973388671875,1422.9853515625,676.2968139648438,1878.800048828125,694.072998046875
2019-09-27 00:00:00+05:30,119.15975189208984,313.5232849121094,92.86951446533203,32.478755950927734,58.13596725463867,264.6779479980469,1445.19970703125,679.0164184570312,1894.550048828125,693.7626953125
2019-09-30 00:00:00+05:30,116.72486877441406,303.593994140625,92.52970123291016,30.690492630004883,58.510440826416016,254.8889617919922,1412.85693359375,665.758544921875,1860.5999755859375,714.5614013671875
2019-10-01 00:00:00+05:30,114.5881576538086,298.60791015625,92.09276580810547,29.530536651611328,55.56150817871094,240.9114990234375,1408.453125,657.2113647460938,1896.0,703.8294677734375
2019-10-03 00:00:00+05:30,121.64431762695312,302.4979248046875,93.7918930053711,29.772193908691406,55.56150817871094,239.2172393798828,1363.3397216796875,655.7545166015625,1885.199951171875,696.778076171875
2019-10-04 00:00:00+05:30,118.91129302978516,299.0162353515625,91.07329559326172,29.627199172973633,54.29768753051758,235.26402282714844,1338.5809326171875,648.3241577148438,1894.6500244140625,703.7406005859375
